district,county,year,subcounty,parish,school_name,ownership,gender,grade,value
Kayunga,Ntenjeru,2019,Nazigo,Kimanya,Kimanya CU Primary School,Government,Male,Division 3,5
Kayunga,Ntenjeru,2019,Nazigo,Kimanya,Kimanya CU Primary School,Government,Female,Division 3,3
Kayunga,Ntenjeru,2019,Nazigo,Kimanya,Kimanya CU Primary School,Government,Male,Division 4,4
Kayunga,Ntenjeru,2019,Nazigo,Kimanya,Kimanya CU Primary School,Government,Female,Division 4,5
Kayunga,Ntenjeru,2019,Nazigo,Kimanya,Kimanya CU Primary School,Government,Male,Division U,5
Kayunga,Ntenjeru,2019,Nazigo,Kimanya,Kimanya CU Primary School,Government,Female,Division U,6
Kayunga,Ntenjeru,2019,Nazigo,Kimanya,Kimanya CU Primary School,Government,Male,Division X,1
Kayunga,Ntenjeru,2019,Nazigo,Kimanya,Kimanya CU Primary School,Government,Female,Division X,
Kayunga,Ntenjeru,2019,Nazigo,Natteta,Kiribedda CU Primary School,Government,Male,Division 1,
Kayunga,Ntenjeru,2019,Nazigo,Natteta,Kiribedda CU Primary School,Government,Female,Division 1,
Kayunga,Ntenjeru,2019,Nazigo,Natteta,Kiribedda CU Primary School,Government,Male,Division 2,1
Kayunga,Ntenjeru,2019,Nazigo,Natteta,Kiribedda CU Primary School,Government,Female,Division 2,2
Kayunga,Ntenjeru,2019,Nazigo,Natteta,Kiribedda CU Primary School,Government,Male,Division 3,2
Kayunga,Ntenjeru,2019,Nazigo,Natteta,Kiribedda CU Primary School,Government,Female,Division 3,2
Kayunga,Ntenjeru,2019,Nazigo,Natteta,Kiribedda CU Primary School,Government,Male,Division 4,3
Kayunga,Ntenjeru,2019,Nazigo,Natteta,Kiribedda CU Primary School,Government,Female,Division 4,1
Kayunga,Ntenjeru,2019,Nazigo,Natteta,Kiribedda CU Primary School,Government,Male,Division U,2
Kayunga,Ntenjeru,2019,Nazigo,Natteta,Kiribedda CU Primary School,Government,Female,Division U,2
Kayunga,Ntenjeru,2019,Nazigo,Natteta,Kiribedda CU Primary School,Government,Male,Division X,
Kayunga,Ntenjeru,2019,Nazigo,Natteta,Kiribedda CU Primary School,Government,Female,Division X,1
Kayunga,Ntenjeru,2019,Nazigo,Nazigo,Kisa Nursery And Primary School,Private,Male,Division 1,1
Kayunga,Ntenjeru,2019,Nazigo,Nazigo,Kisa Nursery And Primary School,Private,Female,Division 1,
Kayunga,Ntenjeru,2019,Nazigo,Nazigo,Kisa Nursery And Primary School,Private,Male,Division 2,14
Kayunga,Ntenjeru,2019,Nazigo,Nazigo,Kisa Nursery And Primary School,Private,Female,Division 2,11
Kayunga,Ntenjeru,2019,Nazigo,Nazigo,Kisa Nursery And Primary School,Private,Male,Division 3,4
Kayunga,Ntenjeru,2019,Nazigo,Nazigo,Kisa Nursery And Primary School,Private,Female,Division 3,4
Kayunga,Ntenjeru,2019,Nazigo,Nazigo,Kisa Nursery And Primary School,Private,Male,Division 4,3
Kayunga,Ntenjeru,2019,Nazigo,Nazigo,Kisa Nursery And Primary School,Private,Female,Division 4,
Kayunga,Ntenjeru,2019,Nazigo,Nazigo,Kisa Nursery And Primary School,Private,Male,Division U,1
Kayunga,Ntenjeru,2019,Nazigo,Nazigo,Kisa Nursery And Primary School,Private,Female,Division U,
Kayunga,Ntenjeru,2019,Nazigo,Nazigo,Kisa Nursery And Primary School,Private,Male,Division X,
Kayunga,Ntenjeru,2019,Nazigo,Nazigo,Kisa Nursery And Primary School,Private,Female,Division X,
Kayunga,Ntenjeru,2019,Nazigo,Bukamba,Kiswa RC Primary School,Government,Male,Division 1,
Kayunga,Ntenjeru,2019,Nazigo,Bukamba,Kiswa RC Primary School,Government,Female,Division 1,
Kayunga,Ntenjeru,2019,Nazigo,Bukamba,Kiswa RC Primary School,Government,Male,Division 2,3
Kayunga,Ntenjeru,2019,Nazigo,Bukamba,Kiswa RC Primary School,Government,Female,Division 2,2
Kayunga,Ntenjeru,2019,Nazigo,Bukamba,Kiswa RC Primary School,Government,Male,Division 3,4
Kayunga,Ntenjeru,2019,Nazigo,Bukamba,Kiswa RC Primary School,Government,Female,Division 3,2
Kayunga,Ntenjeru,2019,Nazigo,Bukamba,Kiswa RC Primary School,Government,Male,Division 4,4
Kayunga,Ntenjeru,2019,Nazigo,Bukamba,Kiswa RC Primary School,Government,Female,Division 4,4
Kayunga,Ntenjeru,2019,Nazigo,Bukamba,Kiswa RC Primary School,Government,Male,Division U,7
Kayunga,Ntenjeru,2019,Nazigo,Bukamba,Kiswa RC Primary School,Government,Female,Division U,5
Kayunga,Ntenjeru,2019,Nazigo,Bukamba,Kiswa RC Primary School,Government,Male,Division X,1
Kayunga,Ntenjeru,2019,Nazigo,Bukamba,Kiswa RC Primary School,Government,Female,Division X,
Kayunga,Ntenjeru,2019,Nazigo,Kimanya,Kiziika CU Primary School,Government,Male,Division 1,5
Kayunga,Ntenjeru,2019,Nazigo,Kimanya,Kiziika CU Primary School,Government,Female,Division 1,4
Kayunga,Ntenjeru,2019,Nazigo,Kimanya,Kiziika CU Primary School,Government,Male,Division 2,20
Kayunga,Ntenjeru,2019,Nazigo,Kimanya,Kiziika CU Primary School,Government,Female,Division 2,19
Kayunga,Ntenjeru,2019,Nazigo,Kimanya,Kiziika CU Primary School,Government,Male,Division 3,11
Kayunga,Ntenjeru,2019,Nazigo,Kimanya,Kiziika CU Primary School,Government,Female,Division 3,10
Kayunga,Ntenjeru,2019,Nazigo,Kimanya,Kiziika CU Primary School,Government,Male,Division 4,4
Kayunga,Ntenjeru,2019,Nazigo,Kimanya,Kiziika CU Primary School,Government,Female,Division 4,
Kayunga,Ntenjeru,2019,Nazigo,Kimanya,Kiziika CU Primary School,Government,Male,Division U,5
Kayunga,Ntenjeru,2019,Nazigo,Kimanya,Kiziika CU Primary School,Government,Female,Division U,2
Kayunga,Ntenjeru,2019,Nazigo,Kimanya,Kiziika CU Primary School,Government,Male,Division X,1
Kayunga,Ntenjeru,2019,Nazigo,Kimanya,Kiziika CU Primary School,Government,Female,Division X,
Kayunga,Ntenjeru,2019,Nazigo,Nsiima,Kotwe Taqwa Islamic Primary School,Private,Male,Division 1,3
Kayunga,Ntenjeru,2019,Nazigo,Nsiima,Kotwe Taqwa Islamic Primary School,Private,Female,Division 1,11
Kayunga,Ntenjeru,2019,Nazigo,Nsiima,Kotwe Taqwa Islamic Primary School,Private,Male,Division 2,4
Kayunga,Ntenjeru,2019,Nazigo,Nsiima,Kotwe Taqwa Islamic Primary School,Private,Female,Division 2,5
Kayunga,Ntenjeru,2019,Nazigo,Nsiima,Kotwe Taqwa Islamic Primary School,Private,Male,Division 3,
Kayunga,Ntenjeru,2019,Nazigo,Nsiima,Kotwe Taqwa Islamic Primary School,Private,Female,Division 3,
Kayunga,Ntenjeru,2019,Nazigo,Nsiima,Kotwe Taqwa Islamic Primary School,Private,Male,Division 4,
Kayunga,Ntenjeru,2019,Nazigo,Nsiima,Kotwe Taqwa Islamic Primary School,Private,Female,Division 4,
Kayunga,Ntenjeru,2019,Nazigo,Nsiima,Kotwe Taqwa Islamic Primary School,Private,Male,Division U,
Kayunga,Ntenjeru,2019,Nazigo,Nsiima,Kotwe Taqwa Islamic Primary School,Private,Female,Division U,
Kayunga,Ntenjeru,2019,Nazigo,Nsiima,Kotwe Taqwa Islamic Primary School,Private,Male,Division X,
Kayunga,Ntenjeru,2019,Nazigo,Nsiima,Kotwe Taqwa Islamic Primary School,Private,Female,Division X,
Kayunga,Ntenjeru,2019,Nazigo,Nazigo,Kyampisi CU Primary School,Government,Male,Division 1,
Kayunga,Ntenjeru,2019,Nazigo,Nazigo,Kyampisi CU Primary School,Government,Female,Division 1,
Kayunga,Ntenjeru,2019,Nazigo,Nazigo,Kyampisi CU Primary School,Government,Male,Division 2,1
Kayunga,Ntenjeru,2019,Nazigo,Nazigo,Kyampisi CU Primary School,Government,Female,Division 2,1
Kayunga,Ntenjeru,2019,Nazigo,Nazigo,Kyampisi CU Primary School,Government,Male,Division 3,7
Kayunga,Ntenjeru,2019,Nazigo,Nazigo,Kyampisi CU Primary School,Government,Female,Division 3,
Kayunga,Ntenjeru,2019,Nazigo,Nazigo,Kyampisi CU Primary School,Government,Male,Division 4,1
Kayunga,Ntenjeru,2019,Nazigo,Nazigo,Kyampisi CU Primary School,Government,Female,Division 4,1
Kayunga,Ntenjeru,2019,Nazigo,Nazigo,Kyampisi CU Primary School,Government,Male,Division U,3
Kayunga,Ntenjeru,2019,Nazigo,Nazigo,Kyampisi CU Primary School,Government,Female,Division U,2
Kayunga,Ntenjeru,2019,Nazigo,Nazigo,Kyampisi CU Primary School,Government,Male,Division X,
Kayunga,Ntenjeru,2019,Nazigo,Nazigo,Kyampisi CU Primary School,Government,Female,Division X,
Kayunga,Ntenjeru,2019,Nazigo,Nazigo,Magala RC Primary School,Government,Male,Division 1,
Kayunga,Ntenjeru,2019,Nazigo,Nazigo,Magala RC Primary School,Government,Female,Division 1,
Kayunga,Ntenjeru,2019,Nazigo,Nazigo,Magala RC Primary School,Government,Male,Division 2,5
Kayunga,Ntenjeru,2019,Nazigo,Nazigo,Magala RC Primary School,Government,Female,Division 2,3
Kayunga,Ntenjeru,2019,Nazigo,Nazigo,Magala RC Primary School,Government,Male,Division 3,3
Kayunga,Ntenjeru,2019,Nazigo,Nazigo,Magala RC Primary School,Government,Female,Division 3,3
Kayunga,Ntenjeru,2019,Nazigo,Nazigo,Magala RC Primary School,Government,Male,Division 4,1
Kayunga,Ntenjeru,2019,Nazigo,Nazigo,Magala RC Primary School,Government,Female,Division 4,3
Kayunga,Ntenjeru,2019,Nazigo,Nazigo,Magala RC Primary School,Government,Male,Division U,6
Kayunga,Ntenjeru,2019,Nazigo,Nazigo,Magala RC Primary School,Government,Female,Division U,5
Kayunga,Ntenjeru,2019,Nazigo,Nazigo,Magala RC Primary School,Government,Male,Division X,
Kayunga,Ntenjeru,2019,Nazigo,Nazigo,Magala RC Primary School,Government,Female,Division X,1
Kayunga,Ntenjeru,2019,Nazigo,Nsiima,Musiitwa UMEA Primary School,Government,Male,Division 1,1
Kayunga,Ntenjeru,2019,Nazigo,Nsiima,Musiitwa UMEA Primary School,Government,Female,Division 1,3
Kayunga,Ntenjeru,2019,Nazigo,Nsiima,Musiitwa UMEA Primary School,Government,Male,Division 2,25
Kayunga,Ntenjeru,2019,Nazigo,Nsiima,Musiitwa UMEA Primary School,Government,Female,Division 2,15
Kayunga,Ntenjeru,2019,Nazigo,Nsiima,Musiitwa UMEA Primary School,Government,Male,Division 3,10
Kayunga,Ntenjeru,2019,Nazigo,Nsiima,Musiitwa UMEA Primary School,Government,Female,Division 3,12
Kayunga,Ntenjeru,2019,Nazigo,Nsiima,Musiitwa UMEA Primary School,Government,Male,Division 4,8
Kayunga,Ntenjeru,2019,Nazigo,Nsiima,Musiitwa UMEA Primary School,Government,Female,Division 4,9
Kayunga,Ntenjeru,2019,Nazigo,Nsiima,Musiitwa UMEA Primary School,Government,Male,Division U,3
Kayunga,Ntenjeru,2019,Nazigo,Nsiima,Musiitwa UMEA Primary School,Government,Female,Division U,
Kayunga,Ntenjeru,2019,Nazigo,Nsiima,Musiitwa UMEA Primary School,Government,Male,Division X,1
Kayunga,Ntenjeru,2019,Nazigo,Nsiima,Musiitwa UMEA Primary School,Government,Female,Division X,
Kayunga,Ntenjeru,2019,Nazigo,Katikanyonyi,Nakatooke RC Primary School,Government,Male,Division 1,
Kayunga,Ntenjeru,2019,Nazigo,Katikanyonyi,Nakatooke RC Primary School,Government,Female,Division 1,
Kayunga,Ntenjeru,2019,Nazigo,Katikanyonyi,Nakatooke RC Primary School,Government,Male,Division 2,
Kayunga,Ntenjeru,2019,Nazigo,Katikanyonyi,Nakatooke RC Primary School,Government,Female,Division 2,
Kayunga,Ntenjeru,2019,Nazigo,Katikanyonyi,Nakatooke RC Primary School,Government,Male,Division 3,1
Kayunga,Ntenjeru,2019,Nazigo,Katikanyonyi,Nakatooke RC Primary School,Government,Female,Division 3,1
Kayunga,Ntenjeru,2019,Nazigo,Katikanyonyi,Nakatooke RC Primary School,Government,Male,Division 4,3
Kayunga,Ntenjeru,2019,Nazigo,Katikanyonyi,Nakatooke RC Primary School,Government,Female,Division 4,4
Kayunga,Ntenjeru,2019,Nazigo,Katikanyonyi,Nakatooke RC Primary School,Government,Male,Division U,4
Kayunga,Ntenjeru,2019,Nazigo,Katikanyonyi,Nakatooke RC Primary School,Government,Female,Division U,4
Kayunga,Ntenjeru,2019,Nazigo,Katikanyonyi,Nakatooke RC Primary School,Government,Male,Division X,1
Kayunga,Ntenjeru,2019,Nazigo,Katikanyonyi,Nakatooke RC Primary School,Government,Female,Division X,
Kayunga,Ntenjeru,2019,Nazigo,Natteta,Natteta CU Primary School,Government,Male,Division 1,
Kayunga,Ntenjeru,2019,Nazigo,Natteta,Natteta CU Primary School,Government,Female,Division 1,
Kayunga,Ntenjeru,2019,Nazigo,Natteta,Natteta CU Primary School,Government,Male,Division 2,3
Kayunga,Ntenjeru,2019,Nazigo,Natteta,Natteta CU Primary School,Government,Female,Division 2,5
Kayunga,Ntenjeru,2019,Nazigo,Natteta,Natteta CU Primary School,Government,Male,Division 3,4
Kayunga,Ntenjeru,2019,Nazigo,Natteta,Natteta CU Primary School,Government,Female,Division 3,4
Kayunga,Ntenjeru,2019,Nazigo,Natteta,Natteta CU Primary School,Government,Male,Division 4,2
Kayunga,Ntenjeru,2019,Nazigo,Natteta,Natteta CU Primary School,Government,Female,Division 4,3
Kayunga,Ntenjeru,2019,Nazigo,Natteta,Natteta CU Primary School,Government,Male,Division U,11
Kayunga,Ntenjeru,2019,Nazigo,Natteta,Natteta CU Primary School,Government,Female,Division U,10
Kayunga,Ntenjeru,2019,Nazigo,Natteta,Natteta CU Primary School,Government,Male,Division X,
Kayunga,Ntenjeru,2019,Nazigo,Natteta,Natteta CU Primary School,Government,Female,Division X,
Kayunga,Ntenjeru,2019,Nazigo,Natteta,Natteta Islamic Primary School,Private,Male,Division 1,
Kayunga,Ntenjeru,2019,Nazigo,Natteta,Natteta Islamic Primary School,Private,Female,Division 1,
Kayunga,Ntenjeru,2019,Nazigo,Natteta,Natteta Islamic Primary School,Private,Male,Division 2,9
Kayunga,Ntenjeru,2019,Nazigo,Natteta,Natteta Islamic Primary School,Private,Female,Division 2,12
Kayunga,Ntenjeru,2019,Nazigo,Natteta,Natteta Islamic Primary School,Private,Male,Division 3,8
Kayunga,Ntenjeru,2019,Nazigo,Natteta,Natteta Islamic Primary School,Private,Female,Division 3,8
Kayunga,Ntenjeru,2019,Nazigo,Natteta,Natteta Islamic Primary School,Private,Male,Division 4,8
Kayunga,Ntenjeru,2019,Nazigo,Natteta,Natteta Islamic Primary School,Private,Female,Division 4,9
Kayunga,Ntenjeru,2019,Nazigo,Natteta,Natteta Islamic Primary School,Private,Male,Division U,15
Kayunga,Ntenjeru,2019,Nazigo,Natteta,Natteta Islamic Primary School,Private,Female,Division U,16
Kayunga,Ntenjeru,2019,Nazigo,Natteta,Natteta Islamic Primary School,Private,Male,Division X,1
Kayunga,Ntenjeru,2019,Nazigo,Natteta,Natteta Islamic Primary School,Private,Female,Division X,1
Kayunga,Ntenjeru,2019,Nazigo,Nazigo,Nazigo Demonstration Primary School,Government,Male,Division 1,
Kayunga,Ntenjeru,2019,Nazigo,Nazigo,Nazigo Demonstration Primary School,Government,Female,Division 1,
Kayunga,Ntenjeru,2019,Nazigo,Nazigo,Nazigo Demonstration Primary School,Government,Male,Division 2,4
Kayunga,Ntenjeru,2019,Nazigo,Nazigo,Nazigo Demonstration Primary School,Government,Female,Division 2,2
Kayunga,Ntenjeru,2019,Nazigo,Nazigo,Nazigo Demonstration Primary School,Government,Male,Division 3,4
Kayunga,Ntenjeru,2019,Nazigo,Nazigo,Nazigo Demonstration Primary School,Government,Female,Division 3,
Kayunga,Ntenjeru,2019,Nazigo,Nazigo,Nazigo Demonstration Primary School,Government,Male,Division 4,3
Kayunga,Ntenjeru,2019,Nazigo,Nazigo,Nazigo Demonstration Primary School,Government,Female,Division 4,3
Kayunga,Ntenjeru,2019,Nazigo,Nazigo,Nazigo Demonstration Primary School,Government,Male,Division U,5
Kayunga,Ntenjeru,2019,Nazigo,Nazigo,Nazigo Demonstration Primary School,Government,Female,Division U,8
Kayunga,Ntenjeru,2019,Nazigo,Nazigo,Nazigo Demonstration Primary School,Government,Male,Division X,
Kayunga,Ntenjeru,2019,Nazigo,Nazigo,Nazigo Demonstration Primary School,Government,Female,Division X,1
Kayunga,Ntenjeru,2019,Nazigo,Nazigo,Nazigo Noor Primary School,Private,Male,Division 1,15
Kayunga,Ntenjeru,2019,Nazigo,Nazigo,Nazigo Noor Primary School,Private,Female,Division 1,9
Kayunga,Ntenjeru,2019,Nazigo,Nazigo,Nazigo Noor Primary School,Private,Male,Division 2,15
Kayunga,Ntenjeru,2019,Nazigo,Nazigo,Nazigo Noor Primary School,Private,Female,Division 2,16
Kayunga,Ntenjeru,2019,Nazigo,Nazigo,Nazigo Noor Primary School,Private,Male,Division 3,
Kayunga,Ntenjeru,2019,Nazigo,Nazigo,Nazigo Noor Primary School,Private,Female,Division 3,
Kayunga,Ntenjeru,2019,Nazigo,Nazigo,Nazigo Noor Primary School,Private,Male,Division 4,
Kayunga,Ntenjeru,2019,Nazigo,Nazigo,Nazigo Noor Primary School,Private,Female,Division 4,
Kayunga,Ntenjeru,2019,Nazigo,Nazigo,Nazigo Noor Primary School,Private,Male,Division U,
Kayunga,Ntenjeru,2019,Nazigo,Nazigo,Nazigo Noor Primary School,Private,Female,Division U,
Kayunga,Ntenjeru,2019,Nazigo,Nazigo,Nazigo Noor Primary School,Private,Male,Division X,
Kayunga,Ntenjeru,2019,Nazigo,Nazigo,Nazigo Noor Primary School,Private,Female,Division X,
Kayunga,Ntenjeru,2019,Nazigo,Nsiima,Nazigo RC Primary School,Government,Male,Division 1,1
Kayunga,Ntenjeru,2019,Nazigo,Nsiima,Nazigo RC Primary School,Government,Female,Division 1,
Kayunga,Ntenjeru,2019,Nazigo,Nsiima,Nazigo RC Primary School,Government,Male,Division 2,40
Kayunga,Ntenjeru,2019,Nazigo,Nsiima,Nazigo RC Primary School,Government,Female,Division 2,22
Kayunga,Ntenjeru,2019,Nazigo,Nsiima,Nazigo RC Primary School,Government,Male,Division 3,13
Kayunga,Ntenjeru,2019,Nazigo,Nsiima,Nazigo RC Primary School,Government,Female,Division 3,10
Kayunga,Ntenjeru,2019,Nazigo,Nsiima,Nazigo RC Primary School,Government,Male,Division 4,5
Kayunga,Ntenjeru,2019,Nazigo,Nsiima,Nazigo RC Primary School,Government,Female,Division 4,4
Kayunga,Ntenjeru,2019,Nazigo,Nsiima,Nazigo RC Primary School,Government,Male,Division U,
Kayunga,Ntenjeru,2019,Nazigo,Nsiima,Nazigo RC Primary School,Government,Female,Division U,
Kayunga,Ntenjeru,2019,Nazigo,Nsiima,Nazigo RC Primary School,Government,Male,Division X,
Kayunga,Ntenjeru,2019,Nazigo,Nsiima,Nazigo RC Primary School,Government,Female,Division X,1
Kayunga,Ntenjeru,2019,Nazigo,Nsiima,Nsiima CU Primary School,Government,Male,Division 1,
Kayunga,Ntenjeru,2019,Nazigo,Nsiima,Nsiima CU Primary School,Government,Female,Division 1,
Kayunga,Ntenjeru,2019,Nazigo,Nsiima,Nsiima CU Primary School,Government,Male,Division 2,1
Kayunga,Ntenjeru,2019,Nazigo,Nsiima,Nsiima CU Primary School,Government,Female,Division 2,3
Kayunga,Ntenjeru,2019,Nazigo,Nsiima,Nsiima CU Primary School,Government,Male,Division 3,
Kayunga,Ntenjeru,2019,Nazigo,Nsiima,Nsiima CU Primary School,Government,Female,Division 3,1
Kayunga,Ntenjeru,2019,Nazigo,Nsiima,Nsiima CU Primary School,Government,Male,Division 4,5
Kayunga,Ntenjeru,2019,Nazigo,Nsiima,Nsiima CU Primary School,Government,Female,Division 4,6
Kayunga,Ntenjeru,2019,Nazigo,Nsiima,Nsiima CU Primary School,Government,Male,Division U,5
Kayunga,Ntenjeru,2019,Nazigo,Nsiima,Nsiima CU Primary School,Government,Female,Division U,3
Kayunga,Ntenjeru,2019,Nazigo,Nsiima,Nsiima CU Primary School,Government,Male,Division X,
Kayunga,Ntenjeru,2019,Nazigo,Nsiima,Nsiima CU Primary School,Government,Female,Division X,
Kayunga,Ntenjeru,2019,Nazigo,Natteta,St Anthony Junior School Nazigo,Private,Male,Division 1,
Kayunga,Ntenjeru,2019,Nazigo,Natteta,St Anthony Junior School Nazigo,Private,Female,Division 1,
Kayunga,Ntenjeru,2019,Nazigo,Natteta,St Anthony Junior School Nazigo,Private,Male,Division 2,14
Kayunga,Ntenjeru,2019,Nazigo,Natteta,St Anthony Junior School Nazigo,Private,Female,Division 2,4
Kayunga,Ntenjeru,2019,Nazigo,Natteta,St Anthony Junior School Nazigo,Private,Male,Division 3,4
Kayunga,Ntenjeru,2019,Nazigo,Natteta,St Anthony Junior School Nazigo,Private,Female,Division 3,6
Kayunga,Ntenjeru,2019,Nazigo,Natteta,St Anthony Junior School Nazigo,Private,Male,Division 4,3
Kayunga,Ntenjeru,2019,Nazigo,Natteta,St Anthony Junior School Nazigo,Private,Female,Division 4,1
Kayunga,Ntenjeru,2019,Nazigo,Natteta,St Anthony Junior School Nazigo,Private,Male,Division U,2
Kayunga,Ntenjeru,2019,Nazigo,Natteta,St Anthony Junior School Nazigo,Private,Female,Division U,3
Kayunga,Ntenjeru,2019,Nazigo,Natteta,St Anthony Junior School Nazigo,Private,Male,Division X,
Kayunga,Ntenjeru,2019,Nazigo,Natteta,St Anthony Junior School Nazigo,Private,Female,Division X,
Kayunga,Ntenjeru,2019,Nazigo,Natteta,Wabirongo CU Primary School,Government,Male,Division 1,
Kayunga,Ntenjeru,2019,Nazigo,Natteta,Wabirongo CU Primary School,Government,Female,Division 1,
Kayunga,Ntenjeru,2019,Nazigo,Natteta,Wabirongo CU Primary School,Government,Male,Division 2,3
Kayunga,Ntenjeru,2019,Nazigo,Natteta,Wabirongo CU Primary School,Government,Female,Division 2,5
Kayunga,Ntenjeru,2019,Nazigo,Natteta,Wabirongo CU Primary School,Government,Male,Division 3,4
Kayunga,Ntenjeru,2019,Nazigo,Natteta,Wabirongo CU Primary School,Government,Female,Division 3,4
Kayunga,Ntenjeru,2019,Nazigo,Natteta,Wabirongo CU Primary School,Government,Male,Division 4,2
Kayunga,Ntenjeru,2019,Nazigo,Natteta,Wabirongo CU Primary School,Government,Female,Division 4,3
Kayunga,Ntenjeru,2019,Nazigo,Natteta,Wabirongo CU Primary School,Government,Male,Division U,11
Kayunga,Ntenjeru,2019,Nazigo,Natteta,Wabirongo CU Primary School,Government,Female,Division U,10
Kayunga,Ntenjeru,2019,Nazigo,Natteta,Wabirongo CU Primary School,Government,Male,Division X,
